InvoiceNo,StockCode,Product_Name,Quantity,UnitPrice,CustomerID,Country,TotalPrice
540455,22326,ROUND SNACK BOXES SET OF4 WOODLAND,18,2.95,12583,France,53.1
540459,22727,ALARM CLOCK BAKELIKE RED,12,3.75,16191,United Kingdom,45.0
540459,22971,QUEENS GUARD COFFEE MUG,36,2.1,16191,United Kingdom,75.6
540459,22358,KINGS CHOICE TEA CADDY,24,2.55,16191,United Kingdom,61.2
540459,22357,KINGS CHOICE BISCUIT TIN,12,3.75,16191,United Kingdom,45.0
540459,22497,SET OF 2 TINS VINTAGE BATHROOM,18,4.25,16191,United Kingdom,76.5
540459,22970,LONDON BUS COFFEE MUG,36,2.1,16191,United Kingdom,75.6
540459,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,16191,United Kingdom,25.2
540459,22729,ALARM CLOCK BAKELIKE ORANGE,12,3.75,16191,United Kingdom,45.0
540462,71038,WHITE HANGING BEADS CANDLE HOLDER,24,4.65,16779,United Kingdom,111.6
540463,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,12489,France,25.2
540463,22467,GUMBALL COAT RACK,12,2.55,12489,France,30.6
540464,22423,REGENCY CAKESTAND 3 TIER,16,10.95,14298,United Kingdom,175.2
540464,22699,ROSES REGENCY TEACUP AND SAUCER,12,2.55,14298,United Kingdom,30.6
540464,21733,RED HANGING HEART T-LIGHT HOLDER,32,2.55,14298,United Kingdom,81.6
540464,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,14298,United Kingdom,81.6
540464,18098C,PORCELAIN BUTTERFLY OIL BURNER,12,2.55,14298,United Kingdom,30.6
540464,82001S,VINYL RECORD FRAME SILVER,12,3.39,14298,United Kingdom,40.68
540464,15060B,FAIRY CAKE DESIGN UMBRELLA,12,2.95,14298,United Kingdom,35.4
540466,79321,CHILLI LIGHTS,72,4.25,15649,United Kingdom,306.0
540467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2.95,18198,United Kingdom,35.4
540467,22470,HEART OF WICKER LARGE,12,2.95,18198,United Kingdom,35.4
540471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2.95,15601,United Kingdom,70.8
540471,21755,LOVE BUILDING BLOCK WORD,12,5.95,15601,United Kingdom,71.4
540480,21577,SAVE THE PLANET COTTON TOTE BAG,12,2.25,12480,Germany,27.0
540480,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,2.25,12480,Germany,27.0
540480,21579,LOLITA  DESIGN  COTTON TOTE BAG,12,2.25,12480,Germany,27.0
540480,21481,FAWN BLUE HOT WATER BOTTLE,12,2.95,12480,Germany,35.4
540480,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2.95,12480,Germany,35.4
540480,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2.95,12480,Germany,35.4
540480,22956,36 FOIL HEART CAKE CASES,12,2.1,12480,Germany,25.2
540489,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,13593,United Kingdom,25.2
540489,82494L,WOODEN FRAME ANTIQUE WHITE,12,2.95,13593,United Kingdom,35.4
540498,82494L,WOODEN FRAME ANTIQUE WHITE,12,2.95,17243,United Kingdom,35.4
540500,22084,PAPER CHAIN KIT EMPIRE,40,2.55,15465,United Kingdom,102.0
540500,22423,REGENCY CAKESTAND 3 TIER,16,10.95,15465,United Kingdom,175.2
540502,85150,LADIES & GENTLEMEN METAL SIGN,12,2.55,13183,United Kingdom,30.6
540505,21631,HIPPY CHIC DECORATIVE PARASOL,12,3.95,17095,United Kingdom,47.4
540507,22111,SCOTTIE DOG HOT WATER BOTTLE,72,4.25,12939,United Kingdom,306.0
540507,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,72,3.39,12939,United Kingdom,244.08
540507,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,3.39,12939,United Kingdom,81.36
540507,22570,FELTCRAFT CUSHION RABBIT,192,3.39,12939,United Kingdom,650.88
540507,22568,FELTCRAFT CUSHION OWL,48,3.39,12939,United Kingdom,162.72
540507,22569,FELTCRAFT CUSHION BUTTERFLY,144,3.39,12939,United Kingdom,488.16
540509,22449,SILK PURSE BABUSHKA PINK,12,3.35,14800,United Kingdom,40.2
540509,22451,SILK PURSE BABUSHKA RED,12,3.35,14800,United Kingdom,40.2
540513,21485,RETROSPOT HEART HOT WATER BOTTLE,12,4.95,13758,United Kingdom,59.4
540513,22113,GREY HEART HOT WATER BOTTLE,12,3.75,13758,United Kingdom,45.0
540513,22112,CHOCOLATE HOT WATER BOTTLE,12,4.95,13758,United Kingdom,59.4
540513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,13758,United Kingdom,81.6
540513,21733,RED HANGING HEART T-LIGHT HOLDER,32,2.55,13758,United Kingdom,81.6
540514,22302,COFFEE MUG PEARS  DESIGN,12,2.55,15708,United Kingdom,30.6
540514,22303,COFFEE MUG APPLES DESIGN,12,2.55,15708,United Kingdom,30.6
540523,22121,NOEL WOODEN BLOCK LETTERS,12,5.45,13069,United Kingdom,65.4
540524,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2.95,16735,United Kingdom,44.25
540524,71053,WHITE METAL LANTERN,13,3.75,16735,United Kingdom,48.75
540524,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,16735,United Kingdom,25.2
540524,85034A,3 GARDENIA MORRIS BOXED CANDLES,12,4.25,16735,United Kingdom,51.0
540525,82583,HOT BATHS METAL SIGN,12,2.1,16833,United Kingdom,25.2
540538,79321,CHILLI LIGHTS,34,4.25,17841,United Kingdom,144.5
540539,21733,RED HANGING HEART T-LIGHT HOLDER,12,2.95,18260,United Kingdom,35.4
540539,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2.95,18260,United Kingdom,35.4
540548,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2.95,14794,United Kingdom,35.4
540550,22834,HAND WARMER BABUSHKA DESIGN,12,2.1,12539,Spain,25.2
540550,22423,REGENCY CAKESTAND 3 TIER,14,12.75,12539,Spain,178.5
540554,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,12,2.1,18171,United Kingdom,25.2
540563,21258,VICTORIAN SEWING BOX LARGE,16,10.95,15100,United Kingdom,175.2
540565,22088,PAPER BUNTING COLOURED LACE,40,2.55,16422,United Kingdom,102.0
540567,82600,NO SINGING METAL SIGN,12,2.1,16850,United Kingdom,25.2
540568,22423,REGENCY CAKESTAND 3 TIER,16,10.95,15039,United Kingdom,175.2
540568,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,3.39,15039,United Kingdom,81.36
540635,22423,REGENCY CAKESTAND 3 TIER,16,10.95,14229,United Kingdom,175.2
540639,22301,COFFEE MUG CAT + BIRD DESIGN,12,2.55,13107,United Kingdom,30.6
540639,21535,RED RETROSPOT SMALL MILK JUG,12,2.55,13107,United Kingdom,30.6
540642,22467,GUMBALL COAT RACK,12,2.55,12681,France,30.6
540642,21561,DINOSAUR LUNCH BOX WITH CUTLERY,12,2.55,12681,France,30.6
540644,22083,PAPER CHAIN KIT RETROSPOT,12,2.95,16303,United Kingdom,35.4
540644,21249,WOODLAND  HEIGHT CHART STICKERS,12,2.95,16303,United Kingdom,35.4
540644,21251,DINOSAUR HEIGHT CHART STICKER SET,12,2.95,16303,United Kingdom,35.4
540644,21164,HOME SWEET HOME METAL SIGN,12,2.95,16303,United Kingdom,35.4
540644,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,16303,United Kingdom,25.2
540645,21754,HOME BUILDING BLOCK WORD,18,5.45,14060,United Kingdom,98.1
540648,48187,DOORMAT NEW ENGLAND,20,6.75,15061,United Kingdom,135.0
540648,22467,GUMBALL COAT RACK,18,2.1,15061,United Kingdom,37.8
540648,22328,ROUND SNACK BOXES SET OF 4 FRUITS,75,2.55,15061,United Kingdom,191.25
540649,22617,BAKING SET SPACEBOY DESIGN,24,4.25,15061,United Kingdom,102.0
540662,15056N,EDWARDIAN PARASOL NATURAL,12,5.95,13767,United Kingdom,71.4
540662,85014B,RED RETROSPOT UMBRELLA,12,5.95,13767,United Kingdom,71.4
540662,85014A,BLACK/BLUE POLKADOT UMBRELLA,12,5.95,13767,United Kingdom,71.4
540662,21314,SMALL GLASS HEART TRINKET POT,24,2.1,13767,United Kingdom,50.4
540662,22699,ROSES REGENCY TEACUP AND SAUCER,12,2.95,13767,United Kingdom,35.4
540662,22697,GREEN REGENCY TEACUP AND SAUCER,12,2.95,13767,United Kingdom,35.4
540671,22835,HOT WATER BOTTLE I AM SO POORLY,12,4.65,17739,United Kingdom,55.8
540671,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,17739,United Kingdom,25.2
540672,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,15281,United Kingdom,25.2
540689,21733,RED HANGING HEART T-LIGHT HOLDER,860,3.24,17450,United Kingdom,2786.4
540689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1010,3.24,17450,United Kingdom,3272.4
540689,22470,HEART OF WICKER LARGE,1284,3.21,17450,United Kingdom,4121.64
540691,22889,NUMBER TILE VINTAGE FONT No,24,2.17,17450,United Kingdom,52.08
540691,22887,NUMBER TILE VINTAGE FONT 8,16,2.17,17450,United Kingdom,34.72
540691,22886,NUMBER TILE VINTAGE FONT 7,16,2.17,17450,United Kingdom,34.72
540691,22885,NUMBER TILE VINTAGE FONT 6,16,2.17,17450,United Kingdom,34.72
540691,22884,NUMBER TILE VINTAGE FONT 5,16,2.17,17450,United Kingdom,34.72
540691,22883,NUMBER TILE VINTAGE FONT 4,16,2.17,17450,United Kingdom,34.72
540691,22882,NUMBER TILE VINTAGE FONT 3,16,2.17,17450,United Kingdom,34.72
540691,22881,NUMBER TILE VINTAGE FONT 2,16,2.17,17450,United Kingdom,34.72
540691,22880,NUMBER TILE VINTAGE FONT 1,16,2.17,17450,United Kingdom,34.72
540691,22879,NUMBER TILE VINTAGE FONT 0,16,2.17,17450,United Kingdom,34.72
540691,21756,BATH BUILDING BLOCK WORD,15,6.6,17450,United Kingdom,99.0
540691,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.4,17450,United Kingdom,28.8
540691,22467,GUMBALL COAT RACK,12,2.65,17450,United Kingdom,31.8
540691,22413,METAL SIGN TAKE IT OR LEAVE IT,12,3.21,17450,United Kingdom,38.52
540691,82600,NO SINGING METAL SIGN,12,2.21,17450,United Kingdom,26.52
540691,21903,MAN FLU METAL SIGN,12,2.4,17450,United Kingdom,28.8
540691,21181,PLEASE ONE PERSON METAL SIGN,48,2.4,17450,United Kingdom,115.2
540691,21175,GIN + TONIC DIET METAL SIGN,36,2.4,17450,United Kingdom,86.4
540691,21174,POTTERING IN THE SHED METAL SIGN,12,2.16,17450,United Kingdom,25.92
540691,21166,COOK WITH WINE METAL SIGN,12,2.21,17450,United Kingdom,26.52
540691,21164,HOME SWEET HOME METAL SIGN,12,3.21,17450,United Kingdom,38.52
540691,84406B,CREAM CUPID HEARTS COAT HANGER,16,3.44,17450,United Kingdom,55.04
540691,22888,NUMBER TILE VINTAGE FONT 9,16,2.17,17450,United Kingdom,34.72
540691,82583,HOT BATHS METAL SIGN,12,2.21,17450,United Kingdom,26.52
540691,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2.22,17450,United Kingdom,26.64
540692,21175,GIN + TONIC DIET METAL SIGN,12,2.1,14320,United Kingdom,25.2
540697,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,16670,United Kingdom,25.2
540697,21907,I'M ON HOLIDAY METAL SIGN,12,2.1,16670,United Kingdom,25.2
540698,22350,ILLUSTRATED CAT BOWL,30,2.69,17450,United Kingdom,80.7
540698,22853,CAT BOWL VINTAGE CREAM,16,3.45,17450,United Kingdom,55.2
540698,22852,DOG BOWL VINTAGE CREAM,16,4.62,17450,United Kingdom,73.92
540698,22845,VINTAGE CREAM CAT FOOD CONTAINER,16,6.91,17450,United Kingdom,110.56
540698,22844,VINTAGE CREAM DOG FOOD CONTAINER,16,9.16,17450,United Kingdom,146.56
540698,22349,DOG BOWL CHASING BALL DESIGN,30,2.69,17450,United Kingdom,80.7
540698,22703,PINK CAT BOWL,30,2.4,17450,United Kingdom,72.0
540698,21755,LOVE BUILDING BLOCK WORD,20,6.6,17450,United Kingdom,132.0
540698,22120,WELCOME  WOODEN BLOCK LETTERS,20,10.13,17450,United Kingdom,202.6
540698,21908,CHOCOLATE THIS WAY METAL SIGN,48,2.4,17450,United Kingdom,115.2
540698,22467,GUMBALL COAT RACK,48,2.65,17450,United Kingdom,127.2
540698,82583,HOT BATHS METAL SIGN,48,2.21,17450,United Kingdom,106.08
540698,22413,METAL SIGN TAKE IT OR LEAVE IT,36,3.21,17450,United Kingdom,115.56
540698,82600,NO SINGING METAL SIGN,48,2.21,17450,United Kingdom,106.08
540698,21174,POTTERING IN THE SHED METAL SIGN,48,2.16,17450,United Kingdom,103.68
540698,21166,COOK WITH WINE METAL SIGN,48,2.21,17450,United Kingdom,106.08
540698,84406B,CREAM CUPID HEARTS COAT HANGER,16,3.44,17450,United Kingdom,55.04
540698,21621,VINTAGE UNION JACK BUNTING,186,8.87,17450,United Kingdom,1649.82
540698,21906,PHARMACIE FIRST AID TIN,114,7.13,17450,United Kingdom,812.82
540700,22175,PINK OWL SOFT TOY,12,2.95,12393,Australia,35.4
540700,22176,BLUE OWL SOFT TOY,12,2.95,12393,Australia,35.4
540700,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,2.25,12393,Australia,27.0
540700,21577,SAVE THE PLANET COTTON TOTE BAG,12,2.25,12393,Australia,27.0
540701,22113,GREY HEART HOT WATER BOTTLE,36,3.39,15640,United Kingdom,122.04
540701,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,15640,United Kingdom,81.6
540703,21201,TROPICAL  HONEYCOMB PAPER GARLAND,48,2.1,14135,United Kingdom,100.8
540704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2.95,17742,United Kingdom,70.8
540769,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2.55,12601,Germany,30.6
540770,21175,GIN + TONIC DIET METAL SIGN,12,2.1,13468,United Kingdom,25.2
540770,82600,NO SINGING METAL SIGN,12,2.1,13468,United Kingdom,25.2
540785,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,144,3.39,12557,Spain,488.16
540785,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,360,3.39,12557,Spain,1220.4
540785,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,360,3.39,12557,Spain,1220.4
540785,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,144,3.39,12557,Spain,488.16
540795,35004B,SET OF 3 BLACK FLYING DUCKS,12,4.65,13078,United Kingdom,55.8
540795,82582,AREA PATROLLED METAL SIGN,12,2.1,13078,United Kingdom,25.2
540795,22041,"\"RECORD FRAME 7\"\" SINGLE SIZE \"",12,2.55,13078,United Kingdom,30.6
540795,21485,RETROSPOT HEART HOT WATER BOTTLE,24,4.25,13078,United Kingdom,102.0
540798,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,17365,United Kingdom,25.2
540800,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,13798,United Kingdom,81.6
540801,21218,RED SPOTTY BISCUIT TIN,12,3.75,12540,Spain,45.0
540801,22423,REGENCY CAKESTAND 3 TIER,16,10.95,12540,Spain,175.2
540801,21844,RED RETROSPOT MUG,12,2.95,12540,Spain,35.4
540802,22423,REGENCY CAKESTAND 3 TIER,16,10.95,15189,United Kingdom,175.2
540802,21314,SMALL GLASS HEART TRINKET POT,16,2.1,15189,United Kingdom,33.6
540809,22905,CALENDAR IN SEASON DESIGN,36,2.95,18095,United Kingdom,106.2
540815,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1930,2.55,15749,United Kingdom,4921.5
540815,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,3114,2.1,15749,United Kingdom,6539.4
540817,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,14209,United Kingdom,81.6
540818,47556B,TEA TIME TEA TOWELS,1300,2.55,15749,United Kingdom,3315.0
540818,48185,DOORMAT FAIRY CAKE,670,6.75,15749,United Kingdom,4522.5
540824,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,12728,France,25.2
540826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2.95,13102,United Kingdom,35.4
540834,22720,SET OF 3 CAKE TINS PANTRY DESIGN,24,4.25,14733,United Kingdom,102.0
540834,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,5.55,14733,United Kingdom,66.6
540834,21411,GINGHAM HEART  DOORSTOP RED,16,3.75,14733,United Kingdom,60.0
540834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,14733,United Kingdom,81.6
540834,22457,NATURAL SLATE HEART CHALKBOARD,48,2.55,14733,United Kingdom,122.4
540834,21733,RED HANGING HEART T-LIGHT HOLDER,32,2.55,14733,United Kingdom,81.6
540834,22083,PAPER CHAIN KIT RETROSPOT,40,2.55,14733,United Kingdom,102.0
540834,22084,PAPER CHAIN KIT EMPIRE,40,2.55,14733,United Kingdom,102.0
540834,22090,PAPER BUNTING RETROSPOT,40,2.55,14733,United Kingdom,102.0
540838,22960,JAM MAKING SET WITH JARS,12,3.75,13862,United Kingdom,45.0
540844,22087,PAPER BUNTING WHITE LACE,12,2.95,12971,United Kingdom,35.4
540855,82583,HOT BATHS METAL SIGN,12,2.1,16353,United Kingdom,25.2
540855,20754,RETROSPOT RED WASHING UP GLOVES,12,2.1,16353,United Kingdom,25.2
540855,79321,CHILLI LIGHTS,72,4.25,16353,United Kingdom,306.0
540856,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2.95,16655,United Kingdom,35.4
540856,22113,GREY HEART HOT WATER BOTTLE,16,3.75,16655,United Kingdom,60.0
540856,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,16655,United Kingdom,25.2
540857,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,4.25,16779,United Kingdom,102.0
540857,21218,RED SPOTTY BISCUIT TIN,24,3.25,16779,United Kingdom,78.0
540862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,15953,United Kingdom,81.6
540900,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,16,2.95,12712,Germany,47.2
540900,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2.55,12712,Germany,30.6
540900,82494L,WOODEN FRAME ANTIQUE WHITE,12,2.95,12712,Germany,35.4
540906,35004C,SET OF 3 COLOURED  FLYING DUCKS,12,4.65,16701,United Kingdom,55.8
540906,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,2.55,16701,United Kingdom,81.6
540907,21688,SILVER PLATE CANDLE BOWL SMALL,12,2.95,13488,United Kingdom,35.4
540907,82583,HOT BATHS METAL SIGN,12,2.1,13488,United Kingdom,25.2
540907,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2.95,13488,United Kingdom,35.4
540908,82001S,VINYL RECORD FRAME SILVER,48,3.39,12980,United Kingdom,162.72
540908,84078A,SET/4 WHITE RETRO STORAGE CUBES,16,34.95,12980,United Kingdom,559.2
540946,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,5.55,12359,Cyprus,66.6
540947,22456,NATURAL SLATE CHALKBOARD LARGE,18,4.25,15939,United Kingdom,76.5
540947,22457,NATURAL SLATE HEART CHALKBOARD,48,2.55,15939,United Kingdom,122.4
540947,22088,PAPER BUNTING COLOURED LACE,40,2.55,15939,United Kingdom,102.0
540951,22423,REGENCY CAKESTAND 3 TIER,16,10.95,13113,United Kingdom,175.2
540951,22061,LARGE CAKE STAND  HANGING STRAWBERY,12,8.5,13113,United Kingdom,102.0
540951,21217,RED RETROSPOT ROUND CAKE TINS,12,8.95,13113,United Kingdom,107.4
540951,47566,PARTY BUNTING,15,4.65,13113,United Kingdom,69.75
540951,22501,PICNIC BASKET WICKER LARGE,16,8.5,13113,United Kingdom,136.0
540957,82001S,VINYL RECORD FRAME SILVER,24,3.39,15311,United Kingdom,81.36
540968,72819,CUPID DESIGN SCENTED CANDLES,12,2.55,17338,United Kingdom,30.6
540971,21218,RED SPOTTY BISCUIT TIN,12,3.75,12383,Belgium,45.0
540971,84375,SET OF 20 KIDS COOKIE CUTTERS,24,2.1,12383,Belgium,50.4
540972,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,10.95,12437,France,131.4
540974,22090,PAPER BUNTING RETROSPOT,40,2.55,12971,United Kingdom,102.0
540976,82582,AREA PATROLLED METAL SIGN,12,2.1,12652,France,25.2
540976,22412,METAL SIGN NEIGHBOURHOOD WITCH,12,2.1,12652,France,25.2
540976,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,12652,France,25.2
540983,22669,RED BABY BUNTING,50,2.55,15171,United Kingdom,127.5
540983,22668,PINK BABY BUNTING,50,2.55,15171,United Kingdom,127.5
540983,47566B,TEA TIME PARTY BUNTING,50,3.75,15171,United Kingdom,187.5
540983,22090,PAPER BUNTING RETROSPOT,40,2.55,15171,United Kingdom,102.0
540983,21621,VINTAGE UNION JACK BUNTING,100,7.45,15171,United Kingdom,745.0
540985,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2.1,17389,United Kingdom,25.2
540990,21733,RED HANGING HEART T-LIGHT HOLDER,12,2.95,17048,United Kingdom,35.4
540990,21175,GIN + TONIC DIET METAL SIGN,12,2.1,17048,United Kingdom,25.2
540990,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,17048,United Kingdom,25.2
540991,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,7.65,16525,United Kingdom,122.4
540991,82494L,WOODEN FRAME ANTIQUE WHITE,24,2.55,16525,United Kingdom,61.2
540998,22303,COFFEE MUG APPLES DESIGN,18,2.55,15290,United Kingdom,45.9
540999,21633,SUNFLOWER DECORATIVE PARASOL,30,3.95,13694,United Kingdom,118.5
540999,21631,HIPPY CHIC DECORATIVE PARASOL,30,3.95,13694,United Kingdom,118.5
540999,21424,WOODLAND STORAGE BOX LARGE,48,2.55,13694,United Kingdom,122.4
540999,21425,SKULLS STORAGE BOX LARGE,24,2.55,13694,United Kingdom,61.2
541006,21175,GIN + TONIC DIET METAL SIGN,12,2.1,13993,United Kingdom,25.2
541013,35004B,SET OF 3 BLACK FLYING DUCKS,12,4.65,15694,United Kingdom,55.8
541013,21363,HOME SMALL WOOD LETTERS,12,4.95,15694,United Kingdom,59.4
541013,84792,ENCHANTED BIRD COATHANGER 5 HOOK,24,3.81,15694,United Kingdom,91.44
541013,20749,ASSORTED COLOUR MINI CASES,12,6.35,15694,United Kingdom,76.2
541021,22960,JAM MAKING SET WITH JARS,12,3.75,13093,United Kingdom,45.0
541021,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,3.45,13093,United Kingdom,82.8
541021,21563,RED HEART SHAPE LOVE BUCKET,12,2.95,13093,United Kingdom,35.4
541086,22834,HAND WARMER BABUSHKA DESIGN,12,2.1,16503,United Kingdom,25.2
541088,21527,RED RETROSPOT TRADITIONAL TEAPOT,12,6.95,15513,United Kingdom,83.4
541091,82494L,WOODEN FRAME ANTIQUE WHITE,24,2.55,16814,United Kingdom,61.2
541091,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2.1,16814,United Kingdom,75.6
541091,22784,LANTERN CREAM GAZEBO,12,4.25,16814,United Kingdom,51.0
541093,22937,BAKING MOULD CHOCOLATE CUPCAKES,18,2.55,12471,Germany,45.9
541093,22423,REGENCY CAKESTAND 3 TIER,48,10.95,12471,Germany,525.6
541107,21563,RED HEART SHAPE LOVE BUCKET,12,2.95,17744,United Kingdom,35.4
541112,22111,SCOTTIE DOG HOT WATER BOTTLE,12,4.95,18085,United Kingdom,59.4
541112,21485,RETROSPOT HEART HOT WATER BOTTLE,12,4.95,18085,United Kingdom,59.4
541112,22113,GREY HEART HOT WATER BOTTLE,12,3.75,18085,United Kingdom,45.0
541114,22423,REGENCY CAKESTAND 3 TIER,16,10.95,14299,United Kingdom,175.2
541115,22301,COFFEE MUG CAT + BIRD DESIGN,12,2.55,12578,Italy,30.6
541115,22300,COFFEE MUG DOG + BALL DESIGN,12,2.55,12578,Italy,30.6
541115,22350,ILLUSTRATED CAT BOWL,12,2.55,12578,Italy,30.6
541115,22349,DOG BOWL CHASING BALL DESIGN,12,3.75,12578,Italy,45.0
541115,22190,LOCAL CAFE MUG,12,2.1,12578,Italy,25.2
541115,22352,LUNCH BOX WITH CUTLERY RETROSPOT,12,2.55,12578,Italy,30.6
541115,22314,OFFICE MUG WARMER CHOC+BLUE,12,2.95,12578,Italy,35.4
541115,22313,OFFICE MUG WARMER PINK,12,2.95,12578,Italy,35.4
541115,21844,RED RETROSPOT MUG,12,2.95,12578,Italy,35.4
541119,22087,PAPER BUNTING WHITE LACE,12,2.95,16493,United Kingdom,35.4
541120,22971,QUEENS GUARD COFFEE MUG,24,2.55,12490,France,61.2
541120,22303,COFFEE MUG APPLES DESIGN,12,2.55,12490,France,30.6
541120,22090,PAPER BUNTING RETROSPOT,12,2.95,12490,France,35.4
541121,22668,PINK BABY BUNTING,15,2.95,12672,France,44.25
541124,85066,CREAM SWEETHEART MINI CHEST,12,10.95,17389,United Kingdom,131.4
541134,21733,RED HANGING HEART T-LIGHT HOLDER,32,2.55,15615,United Kingdom,81.6
541134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,15615,United Kingdom,81.6
541135,22084,PAPER CHAIN KIT EMPIRE,12,2.95,16233,United Kingdom,35.4
541135,22083,PAPER CHAIN KIT RETROSPOT,12,2.95,16233,United Kingdom,35.4
541135,22911,PAPER CHAIN KIT LONDON,12,2.95,16233,United Kingdom,35.4
541136,79321,CHILLI LIGHTS,24,4.25,18229,United Kingdom,102.0
541136,35004C,SET OF 3 COLOURED  FLYING DUCKS,12,4.65,18229,United Kingdom,55.8
541137,22041,"\"RECORD FRAME 7\"\" SINGLE SIZE \"",60,2.1,13777,United Kingdom,126.0
541137,15056N,EDWARDIAN PARASOL NATURAL,24,4.25,13777,United Kingdom,102.0
541149,22451,SILK PURSE BABUSHKA RED,48,2.95,12393,Australia,141.6
541172,22423,REGENCY CAKESTAND 3 TIER,16,10.95,13854,United Kingdom,175.2
541181,22502,PICNIC BASKET WICKER SMALL,16,4.95,12877,United Kingdom,79.2
541203,22618,COOKING SET RETROSPOT,24,8.49,13090,United Kingdom,203.76
541204,21175,GIN + TONIC DIET METAL SIGN,12,2.1,14175,United Kingdom,25.2
541204,21181,PLEASE ONE PERSON METAL SIGN,12,2.1,14175,United Kingdom,25.2
541205,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,18106,United Kingdom,81.6
541206,22968,ROSE COTTAGE KEEPSAKE BOX,32,8.5,14646,Netherlands,272.0
541206,22505,MEMO BOARD COTTAGE DESIGN,24,4.25,14646,Netherlands,102.0
541206,22507,MEMO BOARD RETROSPOT  DESIGN,32,4.25,14646,Netherlands,136.0
541206,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,72,3.39,14646,Netherlands,244.08
541206,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,64,3.75,14646,Netherlands,240.0
541206,20750,RED RETROSPOT MINI CASES,72,6.35,14646,Netherlands,457.2
541206,22960,JAM MAKING SET WITH JARS,48,3.75,14646,Netherlands,180.0
541206,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2.55,14646,Netherlands,61.2
541206,21717,EASTER TIN BUCKET,64,2.1,14646,Netherlands,134.4
541206,22090,PAPER BUNTING RETROSPOT,40,2.55,14646,Netherlands,102.0
541206,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,72,3.39,14646,Netherlands,244.08
